site_id,year,first_snow_melt,cont_snow_acc,last_snow_melt,first_snow_acc,max_swe,max_swe_doy,network,state,site_name,description,start,end,latitude,longitude,elev,county,aspect,slope,hillshade,canopy_height,modis_snow_melt,modis_snow_acc,LC
771,2005,167,311,167,311,1069,102,SNTL,CA,sonora pass ,Leavitt Creek-West Walker River (160503020104),1978-10-01,2100-01-01,38.31,-119.6,8827,Mono,83.1488723754883,4.20677947998047,179,23,145,328,1
771,2006,159,306,159,283,1054,108,SNTL,CA,sonora pass ,Leavitt Creek-West Walker River (160503020104),1978-10-01,2100-01-01,38.31,-119.6,8827,Mono,83.1488723754883,4.20677947998047,179,23,138,341,1
771,2007,138,340,138,278,292,87,SNTL,CA,sonora pass ,Leavitt Creek-West Walker River (160503020104),1978-10-01,2100-01-01,38.31,-119.6,8827,Mono,83.1488723754883,4.20677947998047,179,23,120,339,1
771,2008,152,306,152,306,610,115,SNTL,CA,sonora pass ,Leavitt Creek-West Walker River (160503020104),1978-10-01,2100-01-01,38.31,-119.6,8827,Mono,83.1488723754883,4.20677947998047,179,23,130,346,1
771,2009,142,310,142,277,544,91,SNTL,CA,sonora pass ,Leavitt Creek-West Walker River (160503020104),1978-10-01,2100-01-01,38.31,-119.6,8827,Mono,83.1488723754883,4.20677947998047,179,23,127,330,1
771,2010,164,311,164,277,696,113,SNTL,CA,sonora pass ,Leavitt Creek-West Walker River (160503020104),1978-10-01,2100-01-01,38.31,-119.6,8827,Mono,83.1488723754883,4.20677947998047,179,23,156,321,1
771,2011,174,307,174,277,1052,107,SNTL,CA,sonora pass ,Leavitt Creek-West Walker River (160503020104),1978-10-01,2100-01-01,38.31,-119.6,8827,Mono,83.1488723754883,4.20677947998047,179,23,161,361,1
771,2003,158,304,158,304,704,125,SNTL,CA,sonora pass ,Leavitt Creek-West Walker River (160503020104),1978-10-01,2100-01-01,38.31,-119.6,8827,Mono,83.1488723754883,4.20677947998047,179,23,NA,303,1
771,2015,113,306,134,306,208,61,SNTL,CA,sonora pass ,Leavitt Creek-West Walker River (160503020104),1978-10-01,2100-01-01,38.31,-119.6,8827,Mono,83.1488723754883,4.20677947998047,179,23,78,305,1
771,2012,130,296,130,296,307,106,SNTL,CA,sonora pass ,Leavitt Creek-West Walker River (160503020104),1978-10-01,2100-01-01,38.31,-119.6,8827,Mono,83.1488723754883,4.20677947998047,179,23,1,312,1
771,2013,134,324,134,282,526,80,SNTL,CA,sonora pass ,Leavitt Creek-West Walker River (160503020104),1978-10-01,2100-01-01,38.31,-119.6,8827,Mono,83.1488723754883,4.20677947998047,179,23,111,336,1
771,2014,133,333,133,298,335,93,SNTL,CA,sonora pass ,Leavitt Creek-West Walker River (160503020104),1978-10-01,2100-01-01,38.31,-119.6,8827,Mono,83.1488723754883,4.20677947998047,179,23,3,332,1
772,2004,118,296,118,265,244,77,SNTL,WY,south brush creek ,Barrett Creek-Brush Creek (101800020403),1978-10-01,2100-01-01,41.33,-106.5,8440,Carbon,239.127914428711,1.65756893157959,183,25,117,323,1
772,2005,140,308,140,308,310,92,SNTL,WY,south brush creek ,Barrett Creek-Brush Creek (101800020403),1978-10-01,2100-01-01,41.33,-106.5,8440,Carbon,239.127914428711,1.65756893157959,183,25,141,306,1
772,2006,122,290,122,265,333,93,SNTL,WY,south brush creek ,Barrett Creek-Brush Creek (101800020403),1978-10-01,2100-01-01,41.33,-106.5,8440,Carbon,239.127914428711,1.65756893157959,183,25,111,286,1
772,2007,121,291,160,272,295,71,SNTL,WY,south brush creek ,Barrett Creek-Brush Creek (101800020403),1978-10-01,2100-01-01,41.33,-106.5,8440,Carbon,239.127914428711,1.65756893157959,183,25,118,323,1
772,2008,141,295,141,285,422,104,SNTL,WY,south brush creek ,Barrett Creek-Brush Creek (101800020403),1978-10-01,2100-01-01,41.33,-106.5,8440,Carbon,239.127914428711,1.65756893157959,183,25,138,304,1
772,2009,137,296,137,274,363,100,SNTL,WY,south brush creek ,Barrett Creek-Brush Creek (101800020403),1978-10-01,2100-01-01,41.33,-106.5,8440,Carbon,239.127914428711,1.65756893157959,183,25,135,313,1
772,2010,150,294,150,284,391,97,SNTL,WY,south brush creek ,Barrett Creek-Brush Creek (101800020403),1978-10-01,2100-01-01,41.33,-106.5,8440,Carbon,239.127914428711,1.65756893157959,183,25,149,310,1
772,2011,159,298,159,281,645,124,SNTL,WY,south brush creek ,Barrett Creek-Brush Creek (101800020403),1978-10-01,2100-01-01,41.33,-106.5,8440,Carbon,239.127914428711,1.65756893157959,183,25,153,297,1
772,2012,98,298,113,298,203,66,SNTL,WY,south brush creek ,Barrett Creek-Brush Creek (101800020403),1978-10-01,2100-01-01,41.33,-106.5,8440,Carbon,239.127914428711,1.65756893157959,183,25,91,313,1
772,2003,144,304,144,304,368,98,SNTL,WY,south brush creek ,Barrett Creek-Brush Creek (101800020403),1978-10-01,2100-01-01,41.33,-106.5,8440,Carbon,239.127914428711,1.65756893157959,183,25,NA,298,1
772,2013,133,283,142,276,287,115,SNTL,WY,south brush creek ,Barrett Creek-Brush Creek (101800020403),1978-10-01,2100-01-01,41.33,-106.5,8440,Carbon,239.127914428711,1.65756893157959,183,25,131,274,1
772,2014,139,304,139,304,358,98,SNTL,WY,south brush creek ,Barrett Creek-Brush Creek (101800020403),1978-10-01,2100-01-01,41.33,-106.5,8440,Carbon,239.127914428711,1.65756893157959,183,25,124,312,1
772,2015,114,310,114,295,213,67,SNTL,WY,south brush creek ,Barrett Creek-Brush Creek (101800020403),1978-10-01,2100-01-01,41.33,-106.5,8440,Carbon,239.127914428711,1.65756893157959,183,25,90,319,1
773,2008,168,288,168,285,765,109,SNTL,CO,south colony ,Colony Creek-Grape Creek (110200011206),1991-09-01,2100-01-01,37.97,-105.54,10800,Custer,152.312271118164,12.3395738601685,210,22,148,331,1
773,2005,151,282,151,282,726,124,SNTL,CO,south colony ,Colony Creek-Grape Creek (110200011206),1991-09-01,2100-01-01,37.97,-105.54,10800,Custer,152.312271118164,12.3395738601685,210,22,143,362,1
773,2006,142,281,142,263,358,99,SNTL,CO,south colony ,Colony Creek-Grape Creek (110200011206),1991-09-01,2100-01-01,37.97,-105.54,10800,Custer,152.312271118164,12.3395738601685,210,22,5,326,1
773,2007,160,287,160,287,551,115,SNTL,CO,south colony ,Colony Creek-Grape Creek (110200011206),1991-09-01,2100-01-01,37.97,-105.54,10800,Custer,152.312271118164,12.3395738601685,210,22,151,333,1
773,2012,140,314,140,286,353,80,SNTL,CO,south colony ,Colony Creek-Grape Creek (110200011206),1991-09-01,2100-01-01,37.97,-105.54,10800,Custer,152.312271118164,12.3395738601685,210,22,15,342,1
773,2009,160,280,160,280,612,109,SNTL,CO,south colony ,Colony Creek-Grape Creek (110200011206),1991-09-01,2100-01-01,37.97,-105.54,10800,Custer,152.312271118164,12.3395738601685,210,22,135,335,1
773,2010,156,291,156,291,549,120,SNTL,CO,south colony ,Colony Creek-Grape Creek (110200011206),1991-09-01,2100-01-01,37.97,-105.54,10800,Custer,152.312271118164,12.3395738601685,210,22,143,347,1
773,2011,156,276,156,276,411,123,SNTL,CO,south colony ,Colony Creek-Grape Creek (110200011206),1991-09-01,2100-01-01,37.97,-105.54,10800,Custer,152.312271118164,12.3395738601685,210,22,147,334,1
773,2003,152,305,152,305,511,114,SNTL,CO,south colony ,Colony Creek-Grape Creek (110200011206),1991-09-01,2100-01-01,37.97,-105.54,10800,Custer,152.312271118164,12.3395738601685,210,22,NA,299,1
773,2004,153,279,153,279,572,122,SNTL,CO,south colony ,Colony Creek-Grape Creek (110200011206),1991-09-01,2100-01-01,37.97,-105.54,10800,Custer,152.312271118164,12.3395738601685,210,22,127,313,1
773,2013,151,283,151,265,391,116,SNTL,CO,south colony ,Colony Creek-Grape Creek (110200011206),1991-09-01,2100-01-01,37.97,-105.54,10800,Custer,152.312271118164,12.3395738601685,210,22,142,317,1
773,2014,155,305,161,272,513,107,SNTL,CO,south colony ,Colony Creek-Grape Creek (110200011206),1991-09-01,2100-01-01,37.97,-105.54,10800,Custer,152.312271118164,12.3395738601685,210,22,140,345,1
773,2015,159,293,159,293,391,85,SNTL,CO,south colony ,Colony Creek-Grape Creek (110200011206),1991-09-01,2100-01-01,37.97,-105.54,10800,Custer,152.312271118164,12.3395738601685,210,22,26,318,1
774,2008,138,342,145,284,587,102,SNTL,ID,south mtn. ,Deer Creek-Big Boulder Creek (170501080205),1978-10-01,2100-01-01,42.76,-116.9,6500,Owyhee,56.2166404724121,9.1434326171875,162,17,136,341,1
774,2005,123,307,123,274,224,63,SNTL,ID,south mtn. ,Deer Creek-Big Boulder Creek (170501080205),1978-10-01,2100-01-01,42.76,-116.9,6500,Owyhee,56.2166404724121,9.1434326171875,162,17,68,328,1
774,2006,130,313,151,313,531,96,SNTL,ID,south mtn. ,Deer Creek-Big Boulder Creek (170501080205),1978-10-01,2100-01-01,42.76,-116.9,6500,Owyhee,56.2166404724121,9.1434326171875,162,17,118,308,1
774,2007,117,323,117,289,302,62,SNTL,ID,south mtn. ,Deer Creek-Big Boulder Creek (170501080205),1978-10-01,2100-01-01,42.76,-116.9,6500,Owyhee,56.2166404724121,9.1434326171875,162,17,83,318,1
774,2012,114,343,114,296,343,90,SNTL,ID,south mtn. ,Deer Creek-Big Boulder Creek (170501080205),1978-10-01,2100-01-01,42.76,-116.9,6500,Owyhee,56.2166404724121,9.1434326171875,162,17,14,342,1
774,2009,127,315,127,276,376,94,SNTL,ID,south mtn. ,Deer Creek-Big Boulder Creek (170501080205),1978-10-01,2100-01-01,42.76,-116.9,6500,Owyhee,56.2166404724121,9.1434326171875,162,17,110,314,1
774,2010,137,323,147,298,467,99,SNTL,ID,south mtn. ,Deer Creek-Big Boulder Creek (170501080205),1978-10-01,2100-01-01,42.76,-116.9,6500,Owyhee,56.2166404724121,9.1434326171875,162,17,163,306,1
774,2011,158,308,158,279,579,89,SNTL,ID,south mtn. ,Deer Creek-Big Boulder Creek (170501080205),1978-10-01,2100-01-01,42.76,-116.9,6500,Owyhee,56.2166404724121,9.1434326171875,162,17,140,354,1
774,2003,124,306,132,306,198,67,SNTL,ID,south mtn. ,Deer Creek-Big Boulder Creek (170501080205),1978-10-01,2100-01-01,42.76,-116.9,6500,Owyhee,56.2166404724121,9.1434326171875,162,17,NA,316,1
774,2004,106,327,135,291,559,66,SNTL,ID,south mtn. ,Deer Creek-Big Boulder Creek (170501080205),1978-10-01,2100-01-01,42.76,-116.9,6500,Owyhee,56.2166404724121,9.1434326171875,162,17,101,326,1
774,2015,75,313,105,306,173,18,SNTL,ID,south mtn. ,Deer Creek-Big Boulder Creek (170501080205),1978-10-01,2100-01-01,42.76,-116.9,6500,Owyhee,56.2166404724121,9.1434326171875,162,17,45,299,1
774,2013,104,320,104,268,259,60,SNTL,ID,south mtn. ,Deer Creek-Big Boulder Creek (170501080205),1978-10-01,2100-01-01,42.76,-116.9,6500,Owyhee,56.2166404724121,9.1434326171875,162,17,108,333,1
774,2014,108,317,108,301,201,96,SNTL,ID,south mtn. ,Deer Creek-Big Boulder Creek (170501080205),1978-10-01,2100-01-01,42.76,-116.9,6500,Owyhee,56.2166404724121,9.1434326171875,162,17,100,316,1
775,2006,140,289,140,259,419,98,SNTL,WY,south pass ,Headwaters Little Popo Agie River (100800030101),1985-09-01,2100-01-01,42.57,-108.84,9040,Fremont,186.927215576172,0.833598077297211,183,19,133,292,1
775,2005,158,308,160,276,508,127,SNTL,WY,south pass ,Headwaters Little Popo Agie River (100800030101),1985-09-01,2100-01-01,42.57,-108.84,9040,Fremont,186.927215576172,0.833598077297211,183,19,142,305,1
775,2010,167,297,167,297,493,133,SNTL,WY,south pass ,Headwaters Little Popo Agie River (100800030101),1985-09-01,2100-01-01,42.57,-108.84,9040,Fremont,186.927215576172,0.833598077297211,183,19,158,311,1
775,2007,138,324,160,266,328,93,SNTL,WY,south pass ,Headwaters Little Popo Agie River (100800030101),1985-09-01,2100-01-01,42.57,-108.84,9040,Fremont,186.927215576172,0.833598077297211,183,19,119,323,1
775,2008,168,283,168,245,401,102,SNTL,WY,south pass ,Headwaters Little Popo Agie River (100800030101),1985-09-01,2100-01-01,42.57,-108.84,9040,Fremont,186.927215576172,0.833598077297211,183,19,138,304,1
775,2009,149,277,164,277,399,108,SNTL,WY,south pass ,Headwaters Little Popo Agie River (100800030101),1985-09-01,2100-01-01,42.57,-108.84,9040,Fremont,186.927215576172,0.833598077297211,183,19,138,275,1
775,2014,151,305,151,274,427,95,SNTL,WY,south pass ,Headwaters Little Popo Agie River (100800030101),1985-09-01,2100-01-01,42.57,-108.84,9040,Fremont,186.927215576172,0.833598077297211,183,19,145,312,1
775,2011,173,279,173,279,528,151,SNTL,WY,south pass ,Headwaters Little Popo Agie River (100800030101),1985-09-01,2100-01-01,42.57,-108.84,9040,Fremont,186.927215576172,0.833598077297211,183,19,157,303,1
775,2012,134,296,134,296,338,83,SNTL,WY,south pass ,Headwaters Little Popo Agie River (100800030101),1985-09-01,2100-01-01,42.57,-108.84,9040,Fremont,186.927215576172,0.833598077297211,183,19,113,313,1
775,2013,139,275,139,269,323,115,SNTL,WY,south pass ,Headwaters Little Popo Agie River (100800030101),1985-09-01,2100-01-01,42.57,-108.84,9040,Fremont,186.927215576172,0.833598077297211,183,19,144,300,1
775,2003,145,303,178,260,373,97,SNTL,WY,south pass ,Headwaters Little Popo Agie River (100800030101),1985-09-01,2100-01-01,42.57,-108.84,9040,Fremont,186.927215576172,0.833598077297211,183,19,NA,298,1
775,2004,149,292,149,292,429,114,SNTL,WY,south pass ,Headwaters Little Popo Agie River (100800030101),1985-09-01,2100-01-01,42.57,-108.84,9040,Fremont,186.927215576172,0.833598077297211,183,19,125,290,1
775,2015,155,304,155,304,279,108,SNTL,WY,south pass ,Headwaters Little Popo Agie River (100800030101),1985-09-01,2100-01-01,42.57,-108.84,9040,Fremont,186.927215576172,0.833598077297211,183,19,121,321,1
776,2008,182,343,182,325,1742,118,SNTL,WA,spencer meadow ,Cussed Hollow-Lewis River (170800020108),1981-02-01,2100-01-01,46.18,-121.93,3400,Skamania,65.170654296875,0.570959806442261,180,31,103,323,1
776,2009,152,292,152,283,925,97,SNTL,WA,spencer meadow ,Cussed Hollow-Lewis River (170800020108),1981-02-01,2100-01-01,46.18,-121.93,3400,Skamania,65.170654296875,0.570959806442261,180,31,110,305,1
776,2010,153,311,153,295,780,100,SNTL,WA,spencer meadow ,Cussed Hollow-Lewis River (170800020108),1981-02-01,2100-01-01,46.18,-121.93,3400,Skamania,65.170654296875,0.570959806442261,180,31,129,308,1
776,2007,142,321,142,292,1082,70,SNTL,WA,spencer meadow ,Cussed Hollow-Lewis River (170800020108),1981-02-01,2100-01-01,46.18,-121.93,3400,Skamania,65.170654296875,0.570959806442261,180,31,96,311,1
776,2012,163,312,163,293,1146,98,SNTL,WA,spencer meadow ,Cussed Hollow-Lewis River (170800020108),1981-02-01,2100-01-01,46.18,-121.93,3400,Skamania,65.170654296875,0.570959806442261,180,31,112,292,1
776,2013,141,336,148,307,823,82,SNTL,WA,spencer meadow ,Cussed Hollow-Lewis River (170800020108),1981-02-01,2100-01-01,46.18,-121.93,3400,Skamania,65.170654296875,0.570959806442261,180,31,19,299,1
776,2014,134,359,134,324,455,95,SNTL,WA,spencer meadow ,Cussed Hollow-Lewis River (170800020108),1981-02-01,2100-01-01,46.18,-121.93,3400,Skamania,65.170654296875,0.570959806442261,180,31,101,321,1
776,2011,174,304,174,297,1151,122,SNTL,WA,spencer meadow ,Cussed Hollow-Lewis River (170800020108),1981-02-01,2100-01-01,46.18,-121.93,3400,Skamania,65.170654296875,0.570959806442261,180,31,140,302,1
776,2003,142,314,142,314,462,97,SNTL,WA,spencer meadow ,Cussed Hollow-Lewis River (170800020108),1981-02-01,2100-01-01,46.18,-121.93,3400,Skamania,65.170654296875,0.570959806442261,180,31,NA,300,1
776,2004,135,332,135,304,866,68,SNTL,WA,spencer meadow ,Cussed Hollow-Lewis River (170800020108),1981-02-01,2100-01-01,46.18,-121.93,3400,Skamania,65.170654296875,0.570959806442261,180,31,68,308,1
776,2005,115,305,115,299,180,17,SNTL,WA,spencer meadow ,Cussed Hollow-Lewis River (170800020108),1981-02-01,2100-01-01,46.18,-121.93,3400,Skamania,65.170654296875,0.570959806442261,180,31,65,297,1
776,2006,154,311,154,304,1171,99,SNTL,WA,spencer meadow ,Cussed Hollow-Lewis River (170800020108),1981-02-01,2100-01-01,46.18,-121.93,3400,Skamania,65.170654296875,0.570959806442261,180,31,113,301,1
776,2015,35,320,117,316,84,16,SNTL,WA,spencer meadow ,Cussed Hollow-Lewis River (170800020108),1981-02-01,2100-01-01,46.18,-121.93,3400,Skamania,65.170654296875,0.570959806442261,180,31,25,308,1
777,2008,147,342,149,302,856,118,SNTL,WA,spirit lake ,Headwaters North Fork Toutle River (170800050502),1983-10-01,2100-01-01,46.26,-122.18,3520,Skamania,350.742462158203,1.77828681468964,175,0,150,341,10
777,2009,126,337,126,286,419,94,SNTL,WA,spirit lake ,Headwaters North Fork Toutle River (170800050502),1983-10-01,2100-01-01,46.26,-122.18,3520,Skamania,350.742462158203,1.77828681468964,175,0,129,344,10
777,2010,19,348,110,298,48,1,SNTL,WA,spirit lake ,Headwaters North Fork Toutle River (170800050502),1983-10-01,2100-01-01,46.26,-122.18,3520,Skamania,350.742462158203,1.77828681468964,175,0,47,308,10
777,2007,48,343,72,320,122,34,SNTL,WA,spirit lake ,Headwaters North Fork Toutle River (170800050502),1983-10-01,2100-01-01,46.26,-122.18,3520,Skamania,350.742462158203,1.77828681468964,175,0,76,311,10
777,2012,115,312,128,296,495,97,SNTL,WA,spirit lake ,Headwaters North Fork Toutle River (170800050502),1983-10-01,2100-01-01,46.26,-122.18,3520,Skamania,350.742462158203,1.77828681468964,175,0,113,336,10
777,2013,117,365,146,319,505,57,SNTL,WA,spirit lake ,Headwaters North Fork Toutle River (170800050502),1983-10-01,2100-01-01,46.26,-122.18,3520,Skamania,350.742462158203,1.77828681468964,175,0,114,362,10
777,2014,1,358,119,326,0,1,SNTL,WA,spirit lake ,Headwaters North Fork Toutle River (170800050502),1983-10-01,2100-01-01,46.26,-122.18,3520,Skamania,350.742462158203,1.77828681468964,175,0,22,348,10
777,2011,19,306,142,306,137,6,SNTL,WA,spirit lake ,Headwaters North Fork Toutle River (170800050502),1983-10-01,2100-01-01,46.26,-122.18,3520,Skamania,350.742462158203,1.77828681468964,175,0,138,358,10
777,2003,9,323,98,305,137,2,SNTL,WA,spirit lake ,Headwaters North Fork Toutle River (170800050502),1983-10-01,2100-01-01,46.26,-122.18,3520,Skamania,350.742462158203,1.77828681468964,175,0,NA,317,10
777,2004,16,314,97,304,137,4,SNTL,WA,spirit lake ,Headwaters North Fork Toutle River (170800050502),1983-10-01,2100-01-01,46.26,-122.18,3520,Skamania,350.742462158203,1.77828681468964,175,0,93,358,10
777,2005,19,361,108,307,127,10,SNTL,WA,spirit lake ,Headwaters North Fork Toutle River (170800050502),1983-10-01,2100-01-01,46.26,-122.18,3520,Skamania,350.742462158203,1.77828681468964,175,0,24,327,10
777,2006,7,330,113,314,74,5,SNTL,WA,spirit lake ,Headwaters North Fork Toutle River (170800050502),1983-10-01,2100-01-01,46.26,-122.18,3520,Skamania,350.742462158203,1.77828681468964,175,0,114,304,10
777,2015,14,344,107,319,89,3,SNTL,WA,spirit lake ,Headwaters North Fork Toutle River (170800050502),1983-10-01,2100-01-01,46.26,-122.18,3520,Skamania,350.742462158203,1.77828681468964,175,0,13,310,10
778,2007,47,341,114,341,33,12,SNTL,CA,spratt creek ,Hot Springs Creek (160502010107),1980-08-01,2100-01-01,38.67,-119.82,6115,Alpine,66.3368606567383,5.99041795730591,172,25,48,334,1
778,2009,85,331,85,331,147,49,SNTL,CA,spratt creek ,Hot Springs Creek (160502010107),1980-08-01,2100-01-01,38.67,-119.82,6115,Alpine,66.3368606567383,5.99041795730591,172,25,78,330,1
778,2010,89,323,133,323,206,69,SNTL,CA,spratt creek ,Hot Springs Creek (160502010107),1980-08-01,2100-01-01,38.67,-119.82,6115,Alpine,66.3368606567383,5.99041795730591,172,25,78,346,1
778,2011,104,365,104,279,310,86,SNTL,CA,spratt creek ,Hot Springs Creek (160502010107),1980-08-01,2100-01-01,38.67,-119.82,6115,Alpine,66.3368606567383,5.99041795730591,172,25,91,361,1
778,2008,91,348,91,348,325,56,SNTL,CA,spratt creek ,Hot Springs Creek (160502010107),1980-08-01,2100-01-01,38.67,-119.82,6115,Alpine,66.3368606567383,5.99041795730591,172,25,84,346,1
778,2013,77,325,108,325,132,52,SNTL,CA,spratt creek ,Hot Springs Creek (160502010107),1980-08-01,2100-01-01,38.67,-119.82,6115,Alpine,66.3368606567383,5.99041795730591,172,25,60,335,1
778,2014,48,358,117,336,46,39,SNTL,CA,spratt creek ,Hot Springs Creek (160502010107),1980-08-01,2100-01-01,38.67,-119.82,6115,Alpine,66.3368606567383,5.99041795730591,172,25,1,363,1
778,2015,14,344,129,306,10,1,SNTL,CA,spratt creek ,Hot Springs Creek (160502010107),1980-08-01,2100-01-01,38.67,-119.82,6115,Alpine,66.3368606567383,5.99041795730591,172,25,6,325,1
778,2012,1,347,107,296,0,1,SNTL,CA,spratt creek ,Hot Springs Creek (160502010107),1980-08-01,2100-01-01,38.67,-119.82,6115,Alpine,66.3368606567383,5.99041795730591,172,25,1,346,1
778,2003,72,343,110,304,193,2,SNTL,CA,spratt creek ,Hot Springs Creek (160502010107),1980-08-01,2100-01-01,38.67,-119.82,6115,Alpine,66.3368606567383,5.99041795730591,172,25,NA,342,1
778,2004,79,332,79,294,206,63,SNTL,CA,spratt creek ,Hot Springs Creek (160502010107),1980-08-01,2100-01-01,38.67,-119.82,6115,Alpine,66.3368606567383,5.99041795730591,172,25,74,329,1
